BaryCenterX (?m) ,BaryCenterY (?m) ,BaryCenterZ (?m) ,Breadth3d (?m) ,Length3d (?m) ,Width3d (?m) ,Thickness3d (?m) ,a,b,c,EqDiameter,Area3d (?m^2) ,Volume3d,OrientationPhi,OrientationTheta,Shape_VA3d,Sphericity,index
27303.3,25650.3,25700.4,216.83,304.993,170.188,178.139,304.993,178.139,170.188,199.756,121391,4.17E+06,74.4599,-9.02685,0.908049,1.03267,4427
28056.4,9856.81,25825,333.948,400.989,333.717,303.135,400.989,333.717,303.135,307.092,289660,1.52E+07,54.359,21.47,0.934557,1.02282,4428
4337.56,9901.97,26453,1789.67,2215.96,1344.5,1330.03,2215.96,1344.5,1330.03,1254.06,7.44E+06,1.03E+09,82.6388,-42.7902,3.42149,0.663634,4429
40010.1,10812.1,25717.7,134.216,190.391,130.889,105.379,190.391,130.889,105.379,116.818,39249.3,834695,83.5261,-76.8824,0.767338,1.09229,4430
12280.2,13310.1,25745.8,154.916,186.49,152.759,143.267,186.49,152.759,143.267,128.575,48485.7,1.11E+06,45,90,0.813682,1.07115,4431
9174.13,13561.6,25769.1,237.977,301.733,189.419,162.453,301.733,189.419,162.453,214.22,140819,5.15E+06,72.8958,91.4503,0.931903,1.02379,4432
10796.4,16984.5,25760.1,236.943,309.183,240.759,215.422,309.183,240.759,215.422,206.204,130864,4.59E+06,43.4709,54.3461,0.940225,1.02076,4433
38356.5,17706.9,25864,352.71,400.314,349.237,299.748,400.314,349.237,299.748,312.626,305813,1.60E+07,47.0264,-92.4086,0.988024,1.00402,4434
21356.3,22182.8,26804.8,2443.01,2822.35,1193.03,991.545,2822.35,1193.03,991.545,1118.67,8.61E+06,7.33E+08,60.6814,-94.037,10.5217,0.456357,4435
32614.9,24099.9,25735,152.05,209.686,113.459,123.745,209.686,123.745,113.459,133.723,51302.8,1.25E+06,77.1056,-79.8022,0.76161,1.09502,4436
4666.84,7597.52,25898,311.732,379.703,281.871,273.557,379.703,281.871,273.557,271.111,235920,1.04E+07,46.2225,104.18,1.06652,0.978763,4437
26639.3,8421.04,25828.9,239.644,270.47,185.058,214.755,270.47,214.755,185.058,187.978,109890,3.48E+06,86.8166,87.686,0.970033,1.01019,4438
11507.6,9000.64,25852.8,241.76,278.324,244.193,212.265,278.324,244.193,212.265,208.266,132549,4.73E+06,49.8036,84.4829,0.920383,1.02804,4439
48139.1,11322.2,25854.3,323.828,424.672,278.474,283.19,424.672,283.19,278.474,296.393,274842,1.36E+07,79.0117,-123.786,0.987625,1.00416,4440
42412.1,16966.8,26053.3,368.532,690.927,346.906,273.783,690.927,346.906,273.783,382.119,563938,2.92E+07,8.85282,156.57,1.85802,0.813424,4441
41609.7,17887.8,25852,229.572,262.133,235.36,220.721,262.133,235.36,220.721,192.862,113843,3.76E+06,66.2155,-83.9751,0.924657,1.02645,4442
39117.2,19384.9,25952.5,521.64,592.27,427.322,353.151,592.27,427.322,353.151,444.702,637923,4.60E+07,74.7109,47.9885,1.08254,0.973909,4443
16591.3,21187.3,25778.2,146.355,209.686,113.459,136.053,209.686,136.053,113.459,138.503,55830.5,1.39E+06,72.887,-59.3394,0.795076,1.07944,4444
15433.6,21214.7,25774.5,124.186,201.164,122.834,117.776,201.164,122.834,117.776,122.977,42792.1,973811,74.4986,-146.31,0.730614,1.11029,4445
22304.7,21302.9,25832.7,455.217,628.904,283.647,275.942,628.904,283.647,275.942,311.717,379956,1.59E+07,84.0284,0.345002,1.92835,0.803412,4446
34198.2,21848.8,25769.5,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,4447
30384.7,22334.5,25855.9,310.513,453.095,278.474,283.582,453.095,283.582,278.474,300.372,290225,1.42E+07,85.9515,-161.333,1.07349,0.976639,4448
36246.4,25014,25875.4,333.951,384.619,284.397,285.629,384.619,285.629,284.397,282.661,254079,1.18E+07,58.6723,-32.3774,1.0372,0.9879,4449
33874.3,25458.6,25795.4,177.546,209.686,163.129,136.053,209.686,163.129,136.053,147.181,63226.7,1.67E+06,41.1919,-32.7049,0.801925,1.07635,4450
32016.1,25973.4,25865.4,290.417,372.879,285.607,268.122,372.879,285.607,268.122,266.203,222182,9.88E+06,60.6938,-29.0338,0.994035,1.002,4451
31745.6,7167.8,25830,136.441,179.306,122.834,91.1546,179.306,122.834,91.1546,116.818,37270.9,834695,90,45,0.657057,1.15027,4452
46908.6,7341.3,25884.1,309.276,591.371,241.771,194.807,591.371,241.771,194.807,259.801,259906,9.18E+06,86.2576,116.275,1.84144,0.815857,4453
19799.7,8184.02,26078.1,501.832,759.303,284.195,213.767,759.303,284.195,213.767,365.65,573489,2.56E+07,42.0544,-176.293,2.54527,0.732412,4454
41520.3,10036,25855.9,178.576,223.624,165.015,175.795,223.624,175.795,165.015,161.994,76839.8,2.23E+06,0,90,0.809681,1.07291,4455
12877.7,12906.1,25883.3,260.252,330.853,221.745,239.549,330.853,239.549,221.745,238.405,171592,7.09E+06,63.1996,75.3225,0.887458,1.0406,4456
16700.3,20204.2,25970.3,371.039,407.302,369.489,336.627,407.302,369.489,336.627,329.79,337161,1.88E+07,79.6625,94.617,0.96081,1.01342,4457
12524.2,20636.8,26066.3,446.999,556.325,360.252,364.739,556.325,364.739,360.252,403.359,521547,3.44E+07,25.527,-111.13,1.06238,0.980031,4458
40986,21018.1,25925,255.74,306.124,181.647,185.532,306.124,185.532,181.647,199.756,127857,4.17E+06,52.2334,-90,1.06102,0.98045,4459
43701.1,6995.08,25918.1,118.457,188.019,92.0924,67.564,188.019,92.0924,67.564,109.93,33732.7,695579,18.4349,0,0.701468,1.12546,4460
34643.8,7921.54,25927.4,307.608,370.887,236.09,207.094,370.887,236.09,207.094,236.837,192921,6.96E+06,74.8626,-178.145,1.31217,0.913419,4461
9797.43,10291.3,25964.9,315.151,432.785,310.04,277.734,432.785,310.04,277.734,294.363,279231,1.34E+07,60.3881,-159.883,1.0793,0.974882,4462
12312.2,12148.9,25968.7,288.276,349.548,300.512,267.364,349.548,300.512,267.364,268.679,223305,1.02E+07,55.4925,83.7202,0.95465,1.01559,4463
37585.5,12601.1,26151,673.203,975.166,383.663,277.183,975.166,383.663,277.183,410.315,803540,3.62E+07,58.4647,166.977,3.50647,0.658229,4464
42747.7,17099.1,25881.8,56.9266,108.286,80.1133,52.6118,108.286,80.1133,52.6118,80.9971,15151.1,278232,0,90,0.397256,1.36033,4465
42122.2,17359.1,26017.8,254.673,396.207,245.229,241.008,396.207,245.229,241.008,245.955,198923,7.79E+06,12.6385,-101.38,1.14675,0.955381,4466
13938.3,20648.4,25855.9,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4467
15719.5,22772.9,25920.7,139.705,211.327,127.716,124.445,211.327,127.716,124.445,128.575,46771,1.11E+06,30.2176,66.404,0.730374,1.11041,4468
25467.3,23938.7,25855.9,60.9199,114.147,71.4004,52.2807,114.147,71.4004,52.2807,80.9971,15146.6,278232,90,0,0.396898,1.36074,4469
26011.3,24120.1,25881.8,172.712,210.685,118.632,139.516,210.685,139.516,118.632,147.181,61270.2,1.67E+06,90,0,0.729758,1.11073,4470
5151.65,7443.48,26013.3,254.289,335.083,245.676,236.911,335.083,245.676,236.911,239.954,176379,7.23E+06,34.2513,101.766,0.92711,1.02555,4471
7400.97,8710.17,26001,213.505,299.623,212.56,168.127,299.623,212.56,168.127,199.756,123922,4.17E+06,63.9066,102.698,0.966044,1.01158,4472
43001.5,14752.5,26102,553.777,901.102,358.747,270.134,901.102,358.747,270.134,462.767,859106,5.19E+07,86.1513,141.854,2.08217,0.783119,4473
6718.09,15329,26059.9,307.837,641.341,232.072,177.242,641.341,232.072,177.242,278.156,299965,1.13E+07,64.343,102.094,1.87947,0.810318,4474
18663.9,20415.3,25928.4,120.58,191.052,88.4758,67.9696,191.052,88.4758,67.9696,109.93,33728.1,695579,71.5651,0,0.701184,1.12561,4475
37080.5,23881.6,26008.7,277.327,341.225,276.678,236.72,341.225,276.678,236.72,250.271,192381,8.21E+06,33.0749,-43.1738,0.934496,1.02284,4476
42085.6,8590.45,26103,379.658,663.91,373.843,352.287,663.91,373.843,352.287,403.359,568669,3.44E+07,89.5545,-140.209,1.37715,0.898821,4477
8331.56,9584.96,26084.6,268.057,365.251,244.113,238.476,365.251,244.113,238.476,248.849,194238,8.07E+06,68.0926,114.257,0.995275,1.00158,4478
22539.7,10155.8,25959.5,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,4479
39587,10855.3,25959.5,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4480
29534.8,11088.5,25985.4,56.9266,108.286,80.1133,52.6118,108.286,80.1133,52.6118,80.9971,15151.1,278232,0,90,0.397256,1.36033,4481
48354.3,11167.8,26148.8,374.14,1109.58,361.72,341.272,1109.58,361.72,341.272,405.525,721509,3.49E+07,81.0384,-113.95,2.72378,0.716049,4482
5482.47,11524.9,26051.2,206.814,277.787,185.533,198.668,277.787,198.668,185.533,190.451,110011,3.62E+06,45.72,77.4594,0.899819,1.03581,4483
11459.4,12031.6,26096.3,347.03,454.049,312.308,290.469,454.049,312.308,290.469,311.717,309096,1.59E+07,49.6553,45.2125,1.03817,0.987592,4484
37330.8,12943.1,26043.7,207.3,298.358,173.996,145.905,298.358,173.996,145.905,185.437,108131,3.34E+06,51.7986,-157.904,1.00282,0.999061,4485
18139.7,14134.8,26030.8,211.656,276.068,198.924,177.014,276.068,198.924,177.014,185.437,103487,3.34E+06,37.9186,132.823,0.879086,1.04389,4486
34350,19791.7,26048.9,285.035,355.89,221.745,235.469,355.89,235.469,221.745,248.849,194683,8.07E+06,89.9517,-122.593,1.00213,0.99929,4487
17340.9,19892.8,25989.7,167.245,205.693,113.459,137.23,205.693,137.23,113.459,147.181,62799.1,1.67E+06,81.3389,74.1367,0.785766,1.08368,4488
18994,19911.9,25985.4,164.735,251.556,113.459,125.673,251.556,125.673,113.459,154.942,71332.1,1.95E+06,90,81.6504,0.846044,1.05731,4489
28445.3,20441.7,26604,978.38,1624.27,781.41,690.247,1624.27,781.41,690.247,795.821,2.66E+06,2.64E+08,50.2378,90.41,2.39938,0.746965,4490
21985.4,21222.9,26056.6,264.603,393.683,252.059,205.186,393.683,252.059,205.186,255.803,209649,8.76E+06,59.5229,-39.3526,1.0607,0.980549,4491
21477.5,7383.69,26011.3,124.704,151.404,61.9024,61.7157,151.404,61.9024,61.7157,102.05,27200.1,556463,90,0,0.574627,1.20283,4492
26886.6,8651.32,26065,222.196,268.959,170.188,207.136,268.959,207.136,170.188,195.214,113887,3.90E+06,89.7533,-130.255,0.860788,1.05124,4493
11243.9,8894.98,26028.6,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,4494
40706.2,9078.06,26032.1,124.67,179.306,115.447,94.9737,179.306,115.447,94.9737,109.93,32730.2,695579,52.7054,-139.609,0.640765,1.15994,4495
37700.7,9608.87,26453,789.661,1251.88,548.421,466.789,1251.88,548.421,466.789,631.976,1.66E+06,1.32E+08,38.1691,24.4433,2.3223,0.75514,4496
9202.41,12047.1,26073.5,145.555,210.206,140.882,133.227,210.206,140.882,133.227,138.503,54305.9,1.39E+06,18.4349,-180,0.731703,1.10974,4497
5372.44,13728.4,26095.9,235.978,280.347,185.358,154.732,280.347,185.358,154.732,171.545,96644,2.64E+06,77.47,92.9481,1.14238,0.956597,4498
43784,14896.9,26011.3,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4499
26648.2,25061.4,26069.6,221.618,267.68,170.188,188.07,267.68,188.07,170.188,185.437,105461,3.34E+06,65.6214,91.0379,0.930361,1.02435,4500
35407.2,7167.8,26089.1,138.165,178.925,126.029,91.9493,178.925,126.029,91.9493,116.818,37270.9,834695,90,-45,0.657057,1.15027,4501
14575.9,8023.5,26173.5,265.706,310.86,248.34,238.25,310.86,248.34,238.25,230.345,166852,6.40E+06,43.9056,27.3422,1.00294,0.999022,4502
4700.33,8205.65,26275.5,433.876,565.299,365.367,329.871,565.299,365.367,329.871,389.847,502989,3.10E+07,46.4292,93.5293,1.16912,0.949249,4503
11554.8,12721.5,26121.2,245.094,295.788,189.419,195.877,295.788,195.877,189.419,206.204,128364,4.59E+06,73.8938,88.0959,0.887347,1.04064,4504
41672.5,16011,26115,107.868,159.843,87.4345,60.5495,159.843,87.4345,60.5495,102.05,28193.9,556463,0,90,0.639943,1.16043,4505
26042.6,17246.5,26138.2,253.888,361.211,221.745,235.675,361.211,235.675,221.745,248.849,191875,8.07E+06,68.5253,83.4887,0.959386,1.01392,4506
18809,19663.9,26063.1,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4507
18626.9,19920.7,26138.5,222.943,277.787,242.412,206.885,277.787,242.412,206.885,206.204,126030,4.59E+06,46.5085,71.565,0.839831,1.05991,4508
25715.6,26908.5,26301.9,314.556,572.295,265.516,206.93,572.295,265.516,206.93,290.216,304869,1.28E+07,11.8815,148.566,1.52953,0.867921,4509
6247.3,7474.9,26260.5,363.59,439.272,361.965,332.036,439.272,361.965,332.036,338.514,356321,2.03E+07,56.7104,114.793,0.969649,1.01033,4510
33811.9,7874.76,26236.3,242.754,386.628,224.721,203.927,386.628,224.721,203.927,226.957,165150,6.12E+06,50.6367,-93.992,1.06298,0.979848,4511
12643,7979.57,26115,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,4512
37027.3,9409.68,26156.4,125.017,179.306,117.226,94.1453,179.306,117.226,94.1453,109.93,32725.7,695579,58.9692,-135,0.640503,1.16009,4513
8622.82,12024.1,26221.6,286.303,365.918,244.312,240.53,365.918,244.312,240.53,264.947,214182,9.74E+06,44.0388,73.0812,0.916108,1.02964,4514
36972.1,12600.2,26458.7,605.052,921.72,430.453,411.342,921.72,430.453,411.342,439.72,824315,4.45E+07,15.6408,31.9139,2.49905,0.7369,4515
45923.3,16316.2,26209.4,301.947,375.609,240.426,262.032,375.609,262.032,240.426,268.679,224083,1.02E+07,86.9386,79.2716,0.964662,1.01206,4516
26441.7,16474.9,26564.1,825.201,1373.19,734.423,668.017,1373.19,734.423,668.017,876.798,2.73E+06,3.53E+08,65.5489,176.152,1.44726,0.884066,4517
43058.6,16995.5,26115,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,4518
28413.8,18635.4,26265.7,414.233,514.926,324.858,350.614,514.926,350.614,324.858,366.97,433066,2.59E+07,82.0796,72.2182,1.07258,0.976915,4519
17280.1,21924.5,26286,357.928,524.225,349.494,313.431,524.225,349.494,313.431,353.315,399658,2.31E+07,55.9586,28.554,1.05838,0.981263,4520
6169.17,7065.74,26265.7,245.019,309.183,193.304,193.147,309.183,193.304,193.147,206.204,131047,4.59E+06,59.3083,91.0408,0.944158,1.01934,4521
31043.2,7472.93,26230.1,196.693,237.984,170.188,172.712,237.984,172.712,170.188,168.481,83363.6,2.50E+06,62.2835,148.306,0.816919,1.06973,4522
11813.9,8834.53,26166.8,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4523
49645.7,9555.32,26542.4,699.01,913.807,514.468,534.23,913.807,534.23,514.468,616.289,1.33E+06,1.23E+08,30.6276,153.163,1.37092,0.90018,4524
39253.7,10327.3,26237.4,262.328,382.368,232.091,245.659,382.368,245.659,232.091,248.849,194670,8.07E+06,72.0141,-151.621,1.00193,0.999357,4525
49276.4,11399.4,26166.8,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,4526
7783.41,12476.4,26189,177.123,238.97,118.632,141.862,238.97,141.862,118.632,154.942,71750.8,1.95E+06,90,45,0.86103,1.05114,4527
6656.55,14083.2,26400.4,560.107,640.704,502.39,490.969,640.704,502.39,490.969,503.354,808320,6.68E+07,54.1682,61.3942,1.04728,0.98472,4528
42307.7,16222.3,26278.6,286.728,342.69,236.54,232.662,342.69,236.54,232.662,255.803,199548,8.76E+06,89.0364,65.405,0.914656,1.03018,4529
35467.6,16814.1,26166.8,124.704,151.404,61.9024,61.7157,151.404,61.9024,61.7157,102.05,27200.1,556463,90,0,0.574627,1.20283,4530
27240.4,16870.1,26252.3,245.359,299.917,221.745,243.531,299.917,243.531,221.745,225.224,152453,5.98E+06,51.026,-102.9,0.875525,1.04531,4531
32387.1,22056.1,26189,179.229,289.962,128.978,132.033,289.962,132.033,128.978,177.364,100398,2.92E+06,87.0456,-5.42595,1.04843,0.98436,4532
29854.3,22734,26188.4,178.139,205.693,113.459,127.746,205.693,127.746,113.459,147.181,63360.9,1.67E+06,82.1018,-52.635,0.80704,1.07408,4533
35049,7011.44,26314,167.169,332.198,161.631,118.396,332.198,161.631,118.396,171.545,96981.5,2.64E+06,30.8042,-173,1.15439,0.953269,4534
39136.6,11098.9,26338.7,330.192,475.968,286.881,286.779,475.968,286.881,286.779,308.028,306169,1.53E+07,49.3809,139.996,1.08365,0.973576,4535
9909.7,12346.5,26368.6,342.335,418.984,333.766,303.312,418.984,333.766,303.312,302.323,286294,1.45E+07,52.204,47.4159,0.991211,1.00295,4536
8553.11,12691.2,26284.7,205.862,301.733,212.56,182.314,301.733,212.56,182.314,197.511,120509,4.03E+06,47.2151,84.1781,0.950734,1.01698,4537
14467.8,12712.6,26288.2,219.043,277.787,189.419,195.877,277.787,195.877,189.419,204.1,125374,4.45E+06,45.4802,79.5385,0.879258,1.04383,4538
7255.64,14413.9,26400.3,369.526,423.503,363.618,336.136,423.503,363.618,336.136,333.812,347551,1.95E+07,66.0692,89.1575,0.978575,1.00725,4539
26218.6,16770.9,26235.9,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,4540
30041.3,18021.2,26362.7,422.161,516.729,363.307,333.221,516.729,363.307,333.221,373.432,448935,2.73E+07,82.1888,72.5255,1.07605,0.975864,4541
19393.9,20305.3,26328,314.351,422.455,273.301,263.422,422.455,273.301,263.422,288.098,261703,1.25E+07,86.5628,42.5885,1.01097,0.99637,4542
13393.4,22197.8,26371.7,335.007,395.261,336.855,325.127,395.261,336.855,325.127,309.884,296089,1.56E+07,81.402,42.7167,0.945423,1.01888,4543
26693.6,24884.3,26287.7,166.32,205.693,160.294,155.325,205.693,160.294,155.325,147.181,63226.8,1.67E+06,69.155,36.3693,0.801928,1.07635,4544
6706.71,7010.85,26374,217.861,268.129,154.701,121.002,268.129,154.701,121.002,182.825,108789,3.20E+06,0,90,1.11196,0.965243,4545
26866.3,9223.14,26270.4,60.9199,114.147,71.4004,52.2807,114.147,71.4004,52.2807,80.9971,15146.6,278232,90,0,0.396898,1.36074,4546
4870.65,12487.5,26270.4,51.8154,56.7295,56.7295,51.8154,56.7295,56.7295,51.8154,64.2874,8065.75,139116,90,0,0.239733,1.60975,4547
25948.3,26224.4,27763,2992.49,4070.69,2795.6,2845.29,4070.69,2845.29,2795.6,2595.32,3.03E+07,9.15E+09,62.4024,7.77925,2.93914,0.698114,4548
47631.5,9956.61,26882.9,1225.69,1840.81,852.949,734.563,1840.81,852.949,734.563,821.943,3.53E+06,2.91E+08,76.4946,103.226,4.59831,0.601359,4549
38977,10506,26633.6,405.272,685.647,355.315,308.706,685.647,355.315,308.706,382.725,541056,2.94E+07,31.3701,7.1854,1.62538,0.850514,4550
18135.4,11528.9,26322.2,63.9759,117.632,56.7295,52.3424,117.632,56.7295,52.3424,80.9971,15146.6,278232,90,90,0.396898,1.36074,4551
23335.4,12224.7,26362.9,177.58,210.206,182.659,163.794,210.206,182.659,163.794,154.942,70307.5,1.95E+06,58.734,104.172,0.81011,1.07272,4552
4905.19,12591.1,26356.8,94.8399,149.179,77.3504,61.6436,149.179,77.3504,61.6436,92.7185,21670.3,417347,45,180,0.516588,1.24629,4553
42000.1,17106.5,26377.7,169.176,248.262,173.445,147.749,248.262,173.445,147.749,154.942,74148.1,1.95E+06,26.2911,-114.943,0.95025,1.01716,4554
11303.2,19383.4,26445.1,305.377,453.132,302.213,272.542,453.132,302.213,272.542,264.947,249542,9.74E+06,60.3422,-42.2215,1.44888,0.883737,4555
16650,20475.1,26430.5,259.076,313.544,240.441,238.169,313.544,240.441,238.169,228.664,160199,6.26E+06,42.6339,66.6083,0.927581,1.02537,4556
17883.9,25273.7,26438,250.597,330.853,240.759,220.544,330.853,240.759,220.544,208.266,145178,4.73E+06,39.6655,28.6711,1.20932,0.938613,4557
38194.1,13568.7,26699.6,591.482,953.602,450.043,444.348,953.602,450.043,444.348,557.453,1.14E+06,9.07E+07,52.2777,-19.2964,1.59282,0.856271,4558
39327.9,14067.9,26399.9,124.36,147.017,75.272,55.9578,147.017,75.272,55.9578,102.05,27209,556463,0,90,0.575193,1.20244,4559
6414.44,15370.9,26444.1,252.611,309.183,189.894,201.77,309.183,201.77,189.894,208.266,135017,4.73E+06,57.0502,83.9738,0.972755,1.00925,4560
11885.2,19055.1,26455,215.422,299.458,212.462,176.114,299.458,212.462,176.114,204.1,127158,4.45E+06,46.8404,50.0326,0.917335,1.02918,4561
32546.5,26049.9,26698.7,604.662,770.834,580.218,562.471,770.834,580.218,562.471,577.792,1.08E+06,1.01E+08,34.8523,-19.1898,1.09514,0.970161,4562
26840.4,26909.5,26408.6,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,4563
44619,7994.38,26514.7,222.196,298.859,193.78,207.136,298.859,207.136,193.78,210.288,133484,4.87E+06,47.3254,-112.787,0.88704,1.04076,4564
45368.2,7497.27,28891.4,1752.86,4297.81,1022.19,527.822,4297.81,1022.19,527.822,1071.41,8.70E+06,6.44E+08,23.0417,168.21,14.0635,0.414288,4565
40260.6,9185.46,26454.1,174.18,210.685,118.632,153.775,210.685,153.775,118.632,142.974,59805,1.53E+06,73.5678,-174.907,0.807647,1.07381,4566
39846,10155.8,26473,149.277,237.984,159.83,136.202,237.984,159.83,136.202,142.974,62211,1.53E+06,55.1074,152.669,0.909097,1.03228,4567
39647.1,10580.7,26523.3,215.737,263.507,185.533,198.313,263.507,198.313,185.533,187.978,106762,3.48E+06,72.3937,75.3108,0.889528,1.03979,4568
45827,10725.8,26521,267.247,338.385,246.473,218.356,338.385,246.473,218.356,235.247,171255,6.82E+06,41.9694,-121.134,0.955719,1.01521,4569
43628.6,11103.3,26462.9,189.737,264.393,164.447,173.703,264.393,173.703,164.447,154.942,75410,1.95E+06,64.457,28.5481,0.999599,1.00013,4570
36364.5,12787,26898.5,459.483,1530.3,421.044,385.755,1530.3,421.044,385.755,593.541,1.51E+06,1.09E+08,56.3782,71.2886,2.52905,0.733975,4571
45931.8,16141.3,26521.1,231.003,274.09,199.323,198.854,274.09,199.323,198.854,201.951,124471,4.31E+06,44.1737,-86.1241,0.916796,1.02938,4572
43530.5,16838.2,26494.3,220.026,301.022,181.647,198.033,301.022,198.033,181.647,195.214,114332,3.90E+06,27.0336,-59.5192,0.87092,1.04715,4573
41918.7,17444.5,26443.1,92.8884,147.017,75.272,54.8835,147.017,75.272,54.8835,92.7185,21670.3,417347,45,90,0.516588,1.24629,4574
14318.1,17972.6,26658,457.315,531.05,436.477,414.233,531.05,436.477,414.233,422.074,559102,3.94E+07,52.8016,64.6669,0.996997,1.001,4575
12615.5,18806,26795.4,577.077,1173.57,552.839,527.617,1173.57,552.839,527.617,652.168,1.53E+06,1.45E+08,45.5032,20.9162,1.49881,0.873812,4576
